id,loan_status,prob
76627,0,0.0264
76628,0,0.023
76629,1,0.9319
76630,0,0.1002
76631,0,0.0125
76632,0,0.0157
76633,0,0.0757
76634,0,0.0089
76635,0,0.005
76636,0,0.0575
76637,0,0.0147
76638,0,0.0262
76639,0,0.0173
76640,1,0.5299
76641,0,0.0196
76642,0,0.0052
76643,1,0.8403
76644,0,0.0307
76645,0,0.0152
76646,0,0.0207
76647,0,0.0112
76648,0,0.0155
76649,0,0.0589
76650,0,0.0359
76651,0,0.0381
76652,0,0.0196
76653,1,0.9334
76654,1,0.9544
76655,0,0.0682
76656,1,0.5208
76657,0,0.3618
76658,0,0.0107
76659,0,0.0542
76660,0,0.0115
76661,0,0.0874
76662,0,0.0395
76663,0,0.0043
76664,0,0.0067
76665,0,0.0507
76666,0,0.0537
76667,0,0.2859
76668,0,0.0107
76669,0,0.0041
76670,0,0.0085
76671,0,0.0334
76672,0,0.0735
76673,1,0.661
76674,0,0.0173
76675,0,0.0276
76676,0,0.0956
76677,0,0.0208
76678,0,0.0332
76679,0,0.0081
76680,0,0.0452
76681,0,0.021
76682,0,0.1979
76683,0,0.0351
76684,0,0.0813
76685,0,0.018
76686,0,0.0344
76687,0,0.148
76688,0,0.0081
76689,1,0.9624
76690,0,0.0663
76691,1,0.956
76692,0,0.0179
76693,0,0.1051
76694,0,0.1772
76695,0,0.0501
76696,0,0.0279
76697,0,0.0813
76698,0,0.1521
76699,0,0.0774
76700,0,0.0888
76701,0,0.0282
76702,0,0.0021
76703,0,0.0358
76704,0,0.0122
76705,0,0.0089
76706,0,0.0148
76707,1,0.7255
76708,0,0.0392
76709,0,0.027
76710,0,0.0083
76711,0,0.0821
76712,0,0.0299
76713,0,0.0491
76714,0,0.0201
76715,0,0.0346
76716,0,0.3599
76717,0,0.1454
76718,0,0.0319
76719,0,0.0263
76720,0,0.0047
76721,1,0.905
76722,0,0.0049
76723,0,0.0108
76724,0,0.0241
76725,0,0.3074
76726,0,0.0051
76727,0,0.0123
76728,0,0.057
76729,0,0.2833
76730,0,0.1153
76731,0,0.0105
76732,0,0.0503
76733,0,0.0711
76734,0,0.0428
76735,0,0.0056
76736,0,0.0126
76737,0,0.1321
76738,0,0.0273
76739,0,0.0815
76740,0,0.0321
76741,0,0.0295
76742,0,0.083
76743,0,0.0202
76744,0,0.0317
76745,0,0.0082
76746,0,0.2405
76747,0,0.0401
76748,0,0.01
76749,0,0.0502
76750,0,0.0361
76751,0,0.0147
76752,0,0.0851
76753,0,0.0264
76754,0,0.021
76755,0,0.0681
76756,0,0.0589
76757,0,0.0579
76758,0,0.0035
76759,0,0.0862
76760,0,0.0256
76761,1,0.7365
76762,0,0.0925
76763,0,0.0112
76764,0,0.0315
76765,1,0.9436
76766,0,0.0459
76767,0,0.0176
76768,0,0.0335
76769,0,0.0234
76770,0,0.1322
76771,0,0.0124
76772,0,0.0275
76773,0,0.0043
76774,0,0.1634
76775,0,0.0656
76776,1,0.9007
76777,0,0.0895
76778,0,0.0146
76779,0,0.0095
76780,1,0.7626
76781,0,0.2908
76782,0,0.0247
76783,0,0.0043
76784,0,0.0609
76785,0,0.0019
76786,0,0.4828
76787,0,0.0412
76788,0,0.1625
76789,0,0.0147
76790,0,0.0453
76791,0,0.067
76792,0,0.006
76793,0,0.0372
76794,0,0.0326
76795,0,0.0266
76796,0,0.0371
76797,0,0.0385
76798,0,0.1202
76799,0,0.0193
76800,0,0.0328
76801,0,0.049
76802,0,0.0273
76803,0,0.0735
76804,1,0.9298
76805,0,0.0415
76806,0,0.0237
76807,0,0.0725
76808,0,0.0151
76809,0,0.363
76810,0,0.1023
76811,0,0.0296
76812,0,0.0414
76813,0,0.016
76814,0,0.0565
76815,0,0.0772
76816,0,0.0258
76817,0,0.0173
76818,0,0.0211
76819,1,0.9435
76820,0,0.0125
76821,1,0.8192
76822,0,0.019
76823,0,0.0885
76824,0,0.1525
76825,0,0.0208
76826,0,0.0307
76827,0,0.0128
76828,0,0.0249
76829,0,0.007
76830,0,0.0153
76831,0,0.0146
76832,0,0.0271
76833,1,0.9412
76834,0,0.0146
76835,0,0.0211
76836,0,0.0848
76837,0,0.0117
76838,0,0.036
76839,0,0.0128
76840,0,0.0264
76841,0,0.0051
76842,0,0.0082
76843,0,0.0128
76844,0,0.4373
76845,0,0.0304
76846,0,0.0313
76847,0,0.0169
76848,0,0.0205
76849,0,0.1114
76850,0,0.0793
76851,0,0.0494
76852,0,0.031
76853,0,0.0619
76854,0,0.0433
76855,0,0.0031
76856,0,0.0227
76857,0,0.0136
76858,0,0.1044
76859,0,0.0262
76860,0,0.0185
76861,0,0.0081
76862,0,0.0564
76863,0,0.1838
76864,0,0.0279
76865,0,0.0426
76866,0,0.0124
76867,0,0.0216
76868,0,0.014
76869,0,0.0874
76870,1,0.9731
76871,0,0.1308
76872,0,0.1866
76873,0,0.0152
76874,1,0.9542
76875,0,0.0752
76876,0,0.0025
76877,0,0.0143
76878,0,0.0458
76879,0,0.0407
76880,0,0.0238
76881,1,0.7243
76882,0,0.1097
76883,0,0.0164
76884,0,0.0196
76885,0,0.092
76886,0,0.0097
76887,0,0.0074
76888,0,0.003
76889,0,0.0126
76890,0,0.004
76891,1,0.7577
76892,0,0.043
76893,0,0.0075
76894,0,0.0044
76895,0,0.024
76896,0,0.0594
76897,0,0.0658
76898,0,0.0045
76899,0,0.2309
76900,0,0.0578
76901,0,0.0645
76902,0,0.0119
76903,0,0.0267
76904,0,0.4223
76905,0,0.0471
76906,0,0.0055
76907,0,0.0946
76908,0,0.0444
76909,0,0.043
76910,0,0.0174
76911,0,0.1402
76912,1,0.9787
76913,0,0.0167
76914,1,0.5332
76915,0,0.0238
76916,0,0.0231
76917,0,0.1022
76918,0,0.0193
76919,0,0.0043
76920,0,0.0662
76921,0,0.0092
76922,0,0.0855
76923,0,0.0196
76924,0,0.0114
76925,1,0.9484
76926,0,0.1226
76927,0,0.0066
76928,0,0.1445
76929,0,0.0151
76930,0,0.0174
76931,0,0.081
76932,0,0.0077
76933,0,0.0346
76934,0,0.0102
76935,0,0.0386
76936,0,0.1087
76937,0,0.1263
76938,0,0.0188
76939,1,0.5002
76940,0,0.0185
76941,0,0.0114
76942,0,0.0812
76943,0,0.0661
76944,0,0.0455
76945,0,0.0083
76946,0,0.0294
76947,0,0.0862
76948,0,0.4824
76949,0,0.0862
76950,0,0.0711
76951,0,0.0384
76952,0,0.0091
76953,0,0.1293
76954,0,0.0767
76955,0,0.0196
76956,0,0.0107
76957,0,0.0513
76958,0,0.0101
76959,0,0.0446
76960,0,0.0101
76961,0,0.0166
76962,0,0.1696
76963,0,0.0229
76964,0,0.0661
76965,0,0.0409
76966,0,0.0343
76967,0,0.0712
76968,0,0.3299
76969,0,0.0152
76970,0,0.0042
76971,0,0.104
76972,0,0.0144
76973,0,0.0205
76974,0,0.0025
76975,0,0.0971
76976,0,0.0509
76977,0,0.0782
76978,0,0.0358
76979,0,0.0241
76980,0,0.0166
76981,0,0.0029
76982,1,0.6793
76983,0,0.0171
76984,0,0.0231
76985,0,0.0687
76986,0,0.0633
76987,1,0.9879
76988,0,0.025
76989,0,0.0364
76990,0,0.0131
76991,1,0.968
76992,0,0.0247
76993,1,0.9853
76994,0,0.0402
76995,0,0.0066
76996,0,0.0263
76997,1,0.9084
76998,0,0.0549
76999,0,0.011
77000,0,0.0478
77001,0,0.0088
77002,0,0.1801
77003,1,0.9437
77004,0,0.154
77005,1,0.9444
77006,0,0.0024
77007,0,0.0162
77008,1,0.9437
77009,0,0.0124
77010,0,0.0082
77011,0,0.075
77012,0,0.2155
77013,0,0.0294
77014,0,0.0275
77015,0,0.018
77016,0,0.4706
77017,0,0.0219
77018,0,0.0113
77019,1,0.7687
77020,0,0.0031
77021,0,0.0205
77022,0,0.0089
77023,0,0.4538
77024,0,0.022
77025,0,0.0083
77026,0,0.0688
77027,0,0.0355
77028,0,0.0452
77029,0,0.0366
77030,0,0.0043
77031,0,0.0098
77032,0,0.0215
77033,0,0.2037
77034,1,0.9339
77035,1,0.6304
77036,0,0.0158
77037,0,0.0185
77038,0,0.035
77039,0,0.0154
77040,0,0.0134
77041,0,0.0036
77042,0,0.0312
77043,0,0.4929
77044,0,0.0185
77045,0,0.0133
77046,0,0.0424
77047,0,0.0675
77048,0,0.4404
77049,0,0.1156
77050,0,0.0145
77051,0,0.0031
77052,0,0.0012
77053,0,0.0083
77054,0,0.0099
77055,0,0.0045
77056,0,0.0635
77057,0,0.0672
77058,0,0.053
77059,0,0.0536
77060,0,0.0708
77061,0,0.0336
77062,0,0.0353
77063,1,0.9348
77064,0,0.2146
77065,0,0.0098
77066,0,0.2518
77067,1,0.8799
77068,0,0.0194
77069,0,0.0613
77070,0,0.0074
77071,0,0.0182
77072,0,0.0298
77073,1,0.9325
77074,0,0.0144
77075,0,0.0099
77076,0,0.0202
77077,0,0.0062
77078,0,0.0194
77079,0,0.0923
77080,0,0.0689
77081,0,0.0256
77082,0,0.014
77083,0,0.0665
77084,0,0.0094
77085,0,0.0829
77086,0,0.0324
77087,0,0.024
77088,0,0.1013
77089,0,0.0161
77090,0,0.0105
77091,0,0.0177
77092,0,0.0175
77093,0,0.2294
77094,0,0.0704
77095,0,0.0185
77096,0,0.0232
77097,0,0.1395
77098,0,0.4559
77099,0,0.0359
77100,0,0.0977
77101,0,0.0166
77102,0,0.0899
77103,0,0.1022
77104,0,0.0046
77105,0,0.0782
77106,0,0.0196
77107,0,0.0965
77108,0,0.0251
77109,0,0.0269
77110,0,0.1093
77111,0,0.0255
77112,0,0.005
77113,0,0.1469
77114,0,0.0694
77115,0,0.075
77116,0,0.0393
77117,0,0.0246
77118,0,0.0254
77119,0,0.0264
77120,0,0.11
77121,0,0.0337
77122,0,0.0384
77123,0,0.032
77124,0,0.0144
77125,0,0.1921
77126,0,0.0137
77127,0,0.1758
77128,0,0.0034
77129,0,0.0096
77130,1,0.9654
77131,0,0.0195
77132,0,0.0057
77133,0,0.0151
77134,0,0.0266
77135,1,0.9505
77136,0,0.0057
77137,0,0.0042
77138,0,0.0064
77139,0,0.2554
77140,1,0.9494
77141,0,0.0168
77142,1,0.5274
77143,0,0.0278
77144,0,0.0166
77145,0,0.0185
77146,0,0.0046
77147,1,0.9607
77148,0,0.0043
77149,1,0.9558
77150,0,0.014
77151,0,0.01
77152,1,0.8004
77153,0,0.009
77154,0,0.3298
77155,1,0.8447
77156,0,0.0533
77157,1,0.9498
77158,0,0.0311
77159,0,0.0286
77160,0,0.0287
77161,0,0.1227
77162,0,0.0949
77163,0,0.0277
77164,0,0.0832
77165,0,0.2224
77166,0,0.0405
77167,0,0.047
77168,0,0.0155
77169,0,0.0337
77170,0,0.4867
77171,0,0.0124
77172,0,0.0076
77173,0,0.0294
77174,0,0.1482
77175,0,0.0287
77176,0,0.0441
77177,0,0.0207
77178,0,0.11
77179,0,0.0208
77180,0,0.0224
77181,0,0.0207
77182,0,0.0349
77183,0,0.0702
77184,0,0.0792
77185,0,0.0243
77186,0,0.0059
77187,0,0.0267
77188,0,0.0141
77189,0,0.025
77190,0,0.0169
77191,0,0.0699
77192,0,0.0187
77193,0,0.1944
77194,0,0.0128
77195,0,0.3298
77196,0,0.0144
77197,0,0.0334
77198,0,0.4697
77199,0,0.0374
77200,0,0.1534
77201,0,0.0367
77202,0,0.0136
77203,1,0.9549
77204,0,0.0495
77205,0,0.4977
77206,0,0.0028
77207,0,0.0019
77208,0,0.0358
77209,0,0.0055
77210,0,0.0055
77211,0,0.0186
77212,0,0.4123
77213,0,0.023
77214,0,0.0358
77215,0,0.0065
77216,0,0.0412
77217,0,0.0197
77218,0,0.0137
77219,0,0.0081
77220,0,0.0193
77221,0,0.0563
77222,0,0.3539
77223,1,0.9779
77224,0,0.0051
77225,0,0.0396
77226,0,0.0335
77227,0,0.0743
77228,0,0.0494
77229,0,0.0114
77230,0,0.0138
77231,0,0.0486
77232,0,0.0395
77233,0,0.0241
77234,0,0.2523
77235,0,0.0176
77236,0,0.0136
77237,0,0.0034
77238,0,0.0218
77239,0,0.024
77240,0,0.0366
77241,0,0.0306
77242,0,0.0425
77243,0,0.0114
77244,0,0.0203
77245,0,0.0349
77246,0,0.0142
77247,0,0.0046
77248,0,0.0406
77249,0,0.0016
77250,0,0.0793
77251,0,0.0316
77252,0,0.0465
77253,0,0.0014
77254,1,0.9086
77255,0,0.0084
77256,0,0.0412
77257,0,0.0472
77258,0,0.1052
77259,0,0.0145
77260,0,0.0403
77261,0,0.1247
77262,0,0.253
77263,0,0.0274
77264,1,0.8172
77265,0,0.0175
77266,0,0.0041
77267,0,0.0243
77268,0,0.0279
77269,0,0.0184
77270,0,0.0154
77271,0,0.0745
77272,0,0.017
77273,0,0.0099
77274,0,0.0051
77275,0,0.1402
77276,1,0.6488
77277,0,0.0168
77278,0,0.0224
77279,0,0.0252
77280,0,0.0094
77281,0,0.0495
77282,0,0.0335
77283,0,0.0239
77284,0,0.0496
77285,0,0.0266
77286,0,0.3047
77287,0,0.0383
77288,0,0.0134
77289,0,0.0166
77290,0,0.0244
77291,0,0.0343
77292,0,0.0317
77293,0,0.0279
77294,0,0.0456
77295,0,0.0095
77296,0,0.0282
77297,0,0.0126
77298,0,0.2168
77299,0,0.0212
77300,0,0.0522
77301,0,0.0173
77302,0,0.1293
77303,0,0.0171
77304,0,0.0143
77305,0,0.0384
77306,0,0.0266
77307,0,0.0981
77308,0,0.0227
77309,0,0.0102
77310,0,0.2405
77311,1,0.9508
77312,0,0.0147
77313,0,0.0198
77314,0,0.0555
77315,0,0.0436
77316,1,0.9248
77317,1,0.9529
77318,0,0.0098
77319,0,0.004
77320,0,0.0109
77321,0,0.0494
77322,0,0.0828
77323,0,0.0901
77324,0,0.0211
77325,0,0.1214
77326,0,0.3711
77327,0,0.0403
77328,0,0.0186
77329,0,0.3723
77330,0,0.0219
77331,0,0.0064
77332,1,0.6623
77333,0,0.0225
77334,0,0.0027
77335,0,0.0024
77336,0,0.1693
77337,0,0.0036
77338,0,0.0106
77339,0,0.0454
77340,0,0.0077
77341,0,0.098
77342,0,0.025
77343,0,0.0637
77344,0,0.0381
77345,0,0.0373
77346,0,0.0576
77347,0,0.0196
77348,0,0.074
77349,0,0.0238
77350,0,0.0055
77351,0,0.1079
77352,0,0.0444
77353,0,0.0115
77354,0,0.0036
77355,0,0.1076
77356,0,0.0264
77357,0,0.0756
77358,0,0.0321
77359,0,0.0084
77360,0,0.0231
77361,0,0.0589
77362,0,0.0409
77363,0,0.0358
77364,1,0.6324
77365,0,0.148
77366,0,0.0181
77367,0,0.1249
77368,0,0.0196
77369,0,0.0538
77370,0,0.1308
77371,0,0.0185
77372,0,0.0802
77373,0,0.1146
77374,0,0.002
77375,0,0.0058
77376,0,0.042
77377,0,0.0287
77378,0,0.0139
77379,0,0.3213
77380,1,0.8163
77381,1,0.5021
77382,0,0.0196
77383,0,0.0201
77384,1,0.8201
77385,0,0.0184
77386,0,0.0398
77387,0,0.0048
77388,0,0.0115
77389,0,0.0167
77390,0,0.0251
77391,0,0.2652
77392,0,0.0328
77393,0,0.273
77394,0,0.1433
77395,0,0.0254
77396,0,0.0471
77397,0,0.0272
77398,0,0.112
77399,1,0.7319
77400,0,0.0012
77401,1,0.9667
77402,0,0.011
77403,0,0.0122
77404,0,0.4141
77405,0,0.0695
77406,0,0.011
77407,0,0.0221
77408,0,0.153
77409,0,0.013
77410,0,0.0778
77411,0,0.0544
77412,0,0.0315
77413,0,0.0101
77414,0,0.0341
77415,0,0.0695
77416,0,0.0174
77417,0,0.2405
77418,0,0.0273
77419,0,0.0578
77420,1,0.818
77421,0,0.0256
77422,0,0.0095
77423,0,0.0197
77424,0,0.1359
77425,1,0.5046
77426,0,0.0202
77427,0,0.0456
77428,0,0.0048
77429,0,0.025
77430,0,0.0089
77431,0,0.018
77432,0,0.0197
77433,0,0.0392
77434,0,0.0154
77435,0,0.0166
77436,0,0.0236
77437,0,0.0267
77438,0,0.0155
77439,0,0.009
77440,0,0.0447
77441,1,0.9466
77442,0,0.0218
77443,0,0.0142
77444,0,0.0497
77445,0,0.0242
77446,1,0.7815
77447,0,0.0046
77448,0,0.0274
77449,0,0.0399
77450,1,0.7709
77451,0,0.0465
77452,0,0.0505
77453,0,0.024
77454,0,0.0162
77455,0,0.0377
77456,0,0.0284
77457,0,0.0058
77458,0,0.0026
77459,0,0.0016
77460,0,0.0293
77461,1,0.8537
77462,0,0.0359
77463,0,0.0292
77464,0,0.0934
77465,0,0.0327
77466,0,0.0849
77467,0,0.0343
77468,0,0.0347
77469,1,0.723
77470,0,0.1493
77471,1,0.9433
77472,1,0.9228
77473,0,0.0453
77474,1,0.7721
77475,0,0.0052
77476,0,0.0176
77477,0,0.0362
77478,0,0.0147
77479,0,0.0154
77480,0,0.0363
77481,0,0.0143
77482,0,0.027
77483,0,0.0104
77484,0,0.0288
77485,0,0.1323
77486,0,0.0843
77487,0,0.0257
77488,0,0.0585
77489,0,0.0159
77490,1,0.9816
77491,0,0.0518
77492,0,0.0864
77493,0,0.0063
77494,0,0.0132
77495,0,0.1875
77496,0,0.1337
77497,0,0.0247
77498,0,0.0152
77499,0,0.0271
77500,0,0.0528
77501,0,0.0214
77502,1,0.9329
77503,0,0.0207
77504,0,0.0692
77505,0,0.1587
77506,0,0.0202
77507,0,0.0083
77508,0,0.0312
77509,0,0.1107
77510,1,0.6687
77511,0,0.0171
77512,1,0.9351
77513,0,0.0356
77514,0,0.0421
77515,0,0.2821
77516,0,0.028
77517,0,0.0196
77518,1,0.9776
77519,1,0.9955
77520,1,0.8615
77521,0,0.0193
77522,0,0.035
77523,0,0.0127
77524,0,0.0154
77525,1,0.9604
77526,0,0.0062
77527,0,0.0211
77528,0,0.0045
77529,0,0.0255
77530,0,0.055
77531,0,0.0179
77532,0,0.024
77533,0,0.1699
77534,0,0.0181
77535,0,0.0032
77536,0,0.0319
77537,0,0.0465
77538,0,0.0655
77539,0,0.009
77540,0,0.0921
77541,0,0.0599
77542,0,0.0575
77543,0,0.0274
77544,1,0.765
77545,0,0.0296
77546,0,0.273
77547,0,0.0268
77548,0,0.0259
77549,0,0.0522
77550,0,0.0068
77551,0,0.0106
77552,0,0.0215
77553,0,0.2767
77554,0,0.1473
77555,1,0.8975
77556,0,0.0109
77557,0,0.0266
77558,0,0.0409
77559,0,0.0648
77560,0,0.1657
77561,0,0.29
77562,0,0.1049
77563,0,0.0891
77564,0,0.0403
77565,0,0.055
77566,0,0.0437
77567,0,0.0683
77568,0,0.0332
77569,0,0.0058
77570,0,0.0051
77571,0,0.0242
77572,0,0.0333
77573,0,0.0346
77574,0,0.0389
77575,1,0.9113
77576,0,0.2068
77577,0,0.0335
77578,1,0.9313
77579,0,0.0058
77580,0,0.0137
77581,0,0.0314
77582,0,0.0302
77583,1,0.9539
77584,0,0.0165
77585,0,0.2585
77586,0,0.0042
77587,0,0.0924
77588,0,0.0911
77589,0,0.0206
77590,0,0.0591
77591,0,0.3405
77592,0,0.0073
77593,0,0.0628
77594,0,0.1018
77595,1,0.9768
77596,0,0.0607
77597,0,0.0404
77598,0,0.0161
77599,1,0.8996
77600,0,0.0332
77601,0,0.0379
77602,0,0.0912
77603,0,0.0128
77604,0,0.0152
77605,0,0.0162
77606,0,0.0372
77607,1,0.6877
77608,1,0.8919
77609,0,0.0362
77610,0,0.0064
77611,0,0.0592
77612,0,0.0319
77613,0,0.0179
77614,0,0.021
77615,0,0.0601
77616,0,0.1572
77617,0,0.0256
77618,0,0.0359
77619,0,0.0015
77620,0,0.0831
77621,0,0.0171
77622,0,0.038
77623,0,0.0149
77624,0,0.0287
77625,0,0.1698
77626,0,0.3996
77627,0,0.0707
77628,0,0.0071
77629,0,0.0281
77630,0,0.0545
77631,0,0.153
77632,0,0.0788
77633,0,0.0142
77634,1,0.6988
77635,0,0.0026
77636,0,0.0854
77637,0,0.0798
77638,0,0.3441
77639,0,0.1868
77640,0,0.0207
77641,0,0.0764
77642,0,0.0094
77643,1,0.8719
77644,0,0.0822
77645,0,0.0086
77646,0,0.0488
77647,0,0.0336
77648,1,0.9943
77649,0,0.0777
77650,1,0.9108
77651,0,0.1055
77652,0,0.0392
77653,0,0.0211
77654,1,0.6749
77655,0,0.0265
77656,0,0.0112
77657,0,0.0312
77658,0,0.0402
77659,0,0.0054
77660,0,0.0089
77661,0,0.0666
77662,0,0.0195
77663,0,0.0598
77664,0,0.016
77665,0,0.0408
77666,0,0.0239
77667,0,0.0366
77668,0,0.0368
77669,0,0.2854
77670,0,0.1519
77671,0,0.0297
77672,0,0.0149
77673,0,0.0212
77674,0,0.0322
77675,0,0.0206
77676,0,0.0195
77677,0,0.0271
77678,0,0.0818
77679,0,0.1196
77680,0,0.0154
77681,0,0.0322
77682,0,0.129
77683,0,0.0548
77684,0,0.0049
77685,0,0.011
77686,0,0.022
77687,0,0.016
77688,1,0.9549
77689,0,0.04
77690,0,0.0212
77691,1,0.74
77692,1,0.8303
77693,0,0.0187
77694,1,0.9239
77695,0,0.0317
77696,0,0.0453
77697,0,0.0485
77698,0,0.0326
77699,0,0.0072
77700,0,0.0106
77701,0,0.0534
77702,0,0.0108
77703,0,0.0204
77704,0,0.081
77705,0,0.2208
77706,0,0.0537
77707,0,0.1272
77708,0,0.0056
77709,0,0.0809
77710,0,0.0769
77711,0,0.0227
77712,0,0.0339
77713,0,0.0171
77714,0,0.0534
77715,0,0.4496
77716,0,0.0596
77717,0,0.2493
77718,1,0.8219
77719,0,0.3569
77720,0,0.0282
77721,0,0.055
77722,0,0.0466
77723,0,0.0382
77724,0,0.0327
77725,0,0.0302
77726,0,0.0205
77727,1,0.6262
77728,0,0.011
77729,0,0.0033
77730,0,0.0227
77731,0,0.0783
77732,0,0.0158
77733,0,0.0214
77734,0,0.1433
77735,0,0.0343
77736,0,0.0327
77737,0,0.0536
77738,0,0.0232
77739,0,0.0829
77740,0,0.0921
77741,0,0.0036
77742,0,0.3729
77743,0,0.0218
77744,0,0.0373
77745,0,0.0026
77746,0,0.0202
77747,0,0.0187
77748,1,0.9113
77749,1,0.947
77750,0,0.0147
77751,0,0.0291
77752,1,0.9306
77753,0,0.0219
77754,0,0.0556
77755,0,0.0171
77756,0,0.015
77757,0,0.0163
77758,0,0.0353
77759,0,0.1214
77760,0,0.0041
77761,1,0.9127
77762,0,0.0764
77763,0,0.0123
77764,0,0.016
77765,0,0.0536
77766,0,0.0686
77767,1,0.6113
77768,0,0.3064
77769,0,0.0501
77770,0,0.0364
77771,1,0.7976
77772,1,0.9362
77773,0,0.0869
77774,0,0.0404
77775,0,0.3511
77776,0,0.0031
77777,0,0.0714
77778,0,0.0187
77779,0,0.0239
77780,0,0.0511
77781,0,0.1767
77782,0,0.0692
77783,0,0.01
77784,0,0.3776
77785,0,0.0427
77786,0,0.0076
77787,0,0.0239
77788,0,0.0735
77789,0,0.02
77790,0,0.0144
77791,0,0.0885
77792,0,0.0386
77793,1,0.9148
77794,0,0.036
77795,0,0.0012
77796,1,0.778
77797,0,0.0626
77798,0,0.0151
77799,1,0.6749
77800,0,0.0814
77801,0,0.0249
77802,1,0.9638
77803,0,0.0194
77804,0,0.0308
77805,0,0.0294
77806,0,0.135
77807,1,0.9299
77808,0,0.0413
77809,0,0.0825
77810,0,0.1539
77811,0,0.0409
77812,0,0.0137
77813,0,0.0417
77814,0,0.0124
77815,0,0.0036
77816,0,0.0143
77817,0,0.0638
77818,0,0.0026
77819,0,0.0231
77820,1,0.9186
77821,0,0.0458
77822,0,0.0385
77823,0,0.0724
77824,0,0.0164
77825,0,0.0463
77826,0,0.0133
77827,0,0.0344
77828,0,0.0166
77829,0,0.0416
77830,0,0.0096
77831,0,0.0224
77832,0,0.0115
77833,0,0.0152
77834,0,0.0618
77835,0,0.0619
77836,0,0.031
77837,0,0.0057
77838,0,0.0308
77839,0,0.1105
77840,0,0.035
77841,0,0.005
77842,0,0.2163
77843,0,0.0777
77844,0,0.0395
77845,0,0.1734
77846,0,0.037
77847,1,0.6045
77848,0,0.0147
77849,0,0.028
77850,0,0.0241
77851,1,0.7205
77852,0,0.0423
77853,0,0.0203
77854,0,0.0015
77855,0,0.0181
77856,0,0.0146
77857,0,0.0332
77858,0,0.0799
77859,0,0.285
77860,1,0.9307
77861,1,0.8925
77862,0,0.0372
77863,0,0.1598
77864,1,0.9636
77865,0,0.0109
77866,0,0.0086
77867,0,0.005
77868,0,0.0444
77869,0,0.0361
77870,0,0.02
77871,0,0.02
77872,0,0.0706
77873,1,0.9812
77874,0,0.0045
77875,0,0.0367
77876,0,0.0413
77877,0,0.0172
77878,0,0.028
77879,0,0.0722
77880,0,0.0402
77881,0,0.0357
77882,0,0.117
77883,0,0.0571
77884,1,0.8901
77885,0,0.0378
77886,0,0.0259
77887,0,0.0205
77888,0,0.1393
77889,0,0.014
77890,0,0.0106
77891,0,0.018
77892,1,0.9026
77893,0,0.0202
77894,0,0.0599
77895,0,0.0021
77896,0,0.003
77897,0,0.0134
77898,0,0.0835
77899,0,0.0088
77900,0,0.0269
77901,0,0.0462
77902,0,0.0036
77903,0,0.0757
77904,0,0.107
77905,0,0.0336
77906,0,0.0733
77907,0,0.0404
77908,0,0.0325
77909,0,0.0115
77910,0,0.0646
77911,0,0.0433
77912,0,0.083
77913,0,0.0726
77914,0,0.012
77915,1,0.9066
77916,0,0.0291
77917,0,0.1614
77918,0,0.0072
77919,0,0.0098
77920,0,0.0179
77921,0,0.0354
77922,0,0.0362
77923,0,0.0404
77924,0,0.0195
77925,0,0.0317
77926,0,0.0412
77927,0,0.0443
77928,0,0.0168
77929,0,0.0459
77930,0,0.0261
77931,0,0.0344
77932,0,0.0128
77933,0,0.0438
77934,0,0.0016
77935,0,0.0357
77936,0,0.0347
77937,0,0.0555
77938,0,0.2061
77939,0,0.0348
77940,0,0.0346
77941,0,0.0206
77942,0,0.009
77943,0,0.0209
77944,0,0.0294
77945,0,0.0046
77946,0,0.0327
77947,0,0.082
77948,1,0.9348
77949,0,0.0841
77950,0,0.0194
77951,0,0.1201
77952,0,0.0086
77953,0,0.0807
77954,0,0.024
77955,0,0.0659
77956,0,0.056
77957,1,0.8988
77958,0,0.0347
77959,0,0.0728
77960,0,0.061
77961,0,0.009
77962,0,0.0139
77963,0,0.0088
77964,0,0.0031
77965,0,0.0561
77966,0,0.0251
77967,0,0.0606
77968,0,0.0246
77969,0,0.0043
77970,0,0.0611
77971,0,0.0259
77972,0,0.0597
77973,0,0.0182
77974,1,0.9015
77975,0,0.0084
77976,0,0.0129
77977,0,0.0578
77978,0,0.0113
77979,0,0.1012
77980,0,0.0055
77981,0,0.019
77982,0,0.0281
77983,0,0.0036
77984,0,0.0946
77985,0,0.0852
77986,0,0.0834
77987,0,0.0384
77988,0,0.0259
77989,0,0.0285
77990,0,0.0961
77991,0,0.0242
77992,0,0.0094
77993,1,0.9275
77994,0,0.4783
77995,0,0.206
77996,0,0.0767
77997,0,0.0222
77998,1,0.9482
77999,0,0.0021
78000,0,0.0086
78001,0,0.1072
78002,0,0.0238
78003,0,0.0118
78004,0,0.0398
78005,0,0.0065
78006,0,0.02
78007,0,0.033
78008,0,0.0284
78009,0,0.0158
78010,0,0.0241
78011,0,0.0101
78012,0,0.0293
78013,0,0.0676
78014,0,0.0106
78015,0,0.0265
78016,0,0.0459
78017,0,0.0189
78018,0,0.0033
78019,1,0.9527
78020,0,0.01
78021,0,0.0971
78022,0,0.0072
78023,1,0.9401
78024,0,0.0629
78025,0,0.0369
78026,0,0.0665
78027,0,0.0613
78028,0,0.0186
78029,0,0.1148
78030,0,0.005
78031,0,0.0155
78032,0,0.4391
78033,1,0.835
78034,0,0.0196
78035,0,0.0244
78036,0,0.0146
78037,0,0.0204
78038,0,0.0248
